"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G36002900142093","29","6","360290142093"
"G36002900143001","55","8","360290143001"
"G36002900143002","64","8","360290143002"
"G36002900143003","77","9","360290143003"
"G36002900143004","73","9","360290143004"
"G36002900143005","71","9","360290143005"
"G36002900144001","70","9","360290144001"
"G36002900144002","85","10","360290144002"
"G36002900144003","70","9","360290144003"
"G36002900145011","60","8","360290145011"
"G36002900145012","70","9","360290145012"
"G36002900145021","93","10","360290145021"
"G36002900145022","75","9","360290145022"
"G36002900146011","56","8","360290146011"
"G36002900146012","36","7","360290146012"
"G36002900146013","49","8","360290146013"
"G36002900146014","45","7","360290146014"
"G36002900146031","28","6","360290146031"
"G36002900146032","21","5","360290146032"
"G36002900146033","28","6","360290146033"
"G36002900146051","23","6","360290146051"
"G36002900146052","26","6","360290146052"
"G36002900146061","12","4","360290146061"
"G36002900146062","15","4","360290146062"
"G36002900147011","44","7","360290147011"
"G36002900147012","13","4","360290147012"
"G36002900147013","34","7","360290147013"
"G36002900147014","27","6","360290147014"
"G36002900147031","8","3","360290147031"
"G36002900147032","26","6","360290147032"
"G36002900147033","11","3","360290147033"
"G36002900147041","28","6","360290147041"
"G36002900147042","44","7","360290147042"
"G36002900147043","68","9","360290147043"
"G36002900148011","72","9","360290148011"
"G36002900148012","69","9","360290148012"
"G36002900148041","68","9","360290148041"
"G36002900148042","37","7","360290148042"
"G36002900148043","71","9","360290148043"
"G36002900148051","37","7","360290148051"
"G36002900148052","47","7","360290148052"
"G36002900149011","60","8","360290149011"
"G36002900149012","80","9","360290149012"
"G36002900149031","50","8","360290149031"
"G36002900149032","48","7","360290149032"
"G36002900149033","40","7","360290149033"
"G36002900149034","52","8","360290149034"
"G36002900149035","46","7","360290149035"
"G36002900150011","54","8","360290150011"
"G36002900150012","33","7","360290150012"
"G36002900150013","91","10","360290150013"
"G36002900150021","45","7","360290150021"
"G36002900150022","58","8","360290150022"
"G36002900150031","52","8","360290150031"
"G36002900150032","79","9","360290150032"
"G36002900151011","46","7","360290151011"
"G36002900151012","45","7","360290151012"
"G36002900151013","41","7","360290151013"
"G36002900151021","57","8","360290151021"
"G36002900151022","64","8","360290151022"
"G36002900152011","42","7","360290152011"
"G36002900152012","57","8","360290152012"
"G36002900152021","44","7","360290152021"
"G36002900152022","65","8","360290152022"
"G36002900152023","49","8","360290152023"
"G36002900153011","59","8","360290153011"
"G36002900153012","54","8","360290153012"
"G36002900153013","43","7","360290153013"
"G36002900153021","53","8","360290153021"
"G36002900153022","58","8","360290153022"
"G36002900153023","54","8","360290153023"
"G36002900154011","65","8","360290154011"
"G36002900154012","77","9","360290154012"
"G36002900154021","56","8","360290154021"
"G36002900154022","42","7","360290154022"
"G36002900154023","47","7","360290154023"
"G36002900154024","73","9","360290154024"
"G36002900155011","72","9","360290155011"
"G36002900155031","60","8","360290155031"
"G36002900155032","85","10","360290155032"
"G36002900155041","81","9","360290155041"
"G36002900155042","70","9","360290155042"
"G36002900155043","75","9","360290155043"
"G36002900155044","83","10","360290155044"
"G36002900156001","79","9","360290156001"
"G36002900156002","65","8","360290156002"
"G36002900157001","53","8","360290157001"
"G36002900157002","57","8","360290157002"
"G36002900157003","75","9","360290157003"
"G36002900157004","80","9","360290157004"
"G36002900158001","56","8","360290158001"
"G36002900158002","70","9","360290158002"
"G36002900158003","61","8","360290158003"
"G36002900159001","72","9","360290159001"
"G36002900159002","71","9","360290159002"
"G36002900162001","83","10","360290162001"
"G36002900162002","76","9","360290162002"
"G36002900163001","100","10","360290163001"
"G36002900163002","99","10","360290163002"
"G36002900163003","100","10","360290163003"
"G36002900164001","92","10","360290164001"
"G36002900164002","90","10","360290164002"
"G36002900164003","91","10","360290164003"
"G36002900164004","92","10","360290164004"
"G36002900164005","97","10","360290164005"
"G36002900165001","GQ","GQ","360290165001"
"G36002900165002","16","4","360290165002"
"G36002900166001","100","10","360290166001"
"G36002900166002","100","10","360290166002"
"G36002900166003","99","10","360290166003"
"G36002900166004","98","10","360290166004"
"G36002900167001","88","10","360290167001"
"G36002900167002","95","10","360290167002"
"G36002900167003","96","10","360290167003"
"G36002900168011","98","10","360290168011"
"G36002900168012","98","10","360290168012"
"G36002900168021","93","10","360290168021"
"G36002900168022","97","10","360290168022"
"G36002900169001","14","4","360290169001"
"G36002900169002","28","6","360290169002"
"G36002900169003","66","9","360290169003"
"G36002900169004","38","7","360290169004"
"G36002900170001","92","10","360290170001"
"G36002900170002","96","10","360290170002"
"G36002900170003","99","10","360290170003"
"G36002900171001","94","10","360290171001"
"G36002900171002","93","10","360290171002"
"G36002900171003","76","9","360290171003"
"G36002900171004","96","10","360290171004"
"G36002900171005","GQ","GQ","360290171005"
"G36002900172001","77","9","360290172001"
"G36002900172002","84","10","360290172002"
"G36002900172003","87","10","360290172003"
"G36002900173011","53","8","360290173011"
"G36002900173012","60","8","360290173012"
"G36002900173021","46","7","360290173021"
"G36002900173022","73","9","360290173022"
"G36002900173023","52","8","360290173023"
"G36002900174001","96","10","360290174001"
"G36002900174002","89","10","360290174002"
"G36002900174003","65","8","360290174003"
"G36002900174004","99","10","360290174004"
"G36002900175011","82","10","360290175011"
"G36002900175012","89","10","360290175012"
"G36002900175021","73","9","360290175021"
"G36002900175022","67","9","360290175022"
"G36002909400001","97","10","360299400001"
"G36002909400002","91","10","360299400002"
"G36002909401001","PH","PH","360299401001"
"G36002909800001","GQ-PH","GQ-PH","360299800001"
"G36002909803001","GQ-PH","GQ-PH","360299803001"
"G36002909804001","GQ-PH","GQ-PH","360299804001"
"G36002909805001","GQ-PH","GQ-PH","360299805001"
"G36002909900000","PH","PH","360299900000"
"G36003109601001","65","8","360319601001"
"G36003109601002","68","9","360319601002"
"G36003109601003","58","8","360319601003"
"G36003109602001","63","8","360319602001"
"G36003109602002","61","8","360319602002"
"G36003109603001","55","8","360319603001"
"G36003109603002","48","7","360319603002"
"G36003109604011","65","8","360319604011"
"G36003109604012","62","8","360319604012"
"G36003109604021","23","6","360319604021"
"G36003109604022","31","6","360319604022"
"G36003109604023","22","5","360319604023"
"G36003109605011","32","7","360319605011"
"G36003109605012","31","6","360319605012"
"G36003109605013","72","9","360319605013"
"G36003109605021","10","3","360319605021"
"G36003109605022","21","5","360319605022"
"G36003109605023","GQ","GQ","360319605023"
"G36003109607001","71","9","360319607001"
"G36003109607002","61","8","360319607002"
"G36003109608001","74","9","360319608001"
"G36003109608002","78","9","360319608002"
"G36003109608003","37","7","360319608003"
"G36003109609011","73","9","360319609011"
"G36003109609012","65","8","360319609012"
"G36003109609021","37","7","360319609021"
"G36003109609022","61","8","360319609022"
"G36003109610011","86","10","360319610011"
"G36003109610021","64","8","360319610021"
"G36003109610022","84","10","360319610022"
"G36003109610023","73","9","360319610023"
"G36003109610024","81","9","360319610024"
"G36003109611001","69","9","360319611001"
"G36003109611002","58","8","360319611002"
"G36003109612011","86","10","360319612011"
"G36003109612012","64","8","360319612012"
"G36003109612013","63","8","360319612013"
"G36003109612021","56","8","360319612021"
"G36003109612022","77","9","360319612022"
"G36003109612023","78","9","360319612023"
"G36003109613001","59","8","360319613001"
"G36003109613002","33","7","360319613002"
"G36003109614001","65","8","360319614001"
"G36003109614002","72","9","360319614002"
"G36003309400001","52","8","360339400001"
"G36003309400002","48","7","360339400002"
"G36003309502001","89","10","360339502001"
"G36003309502002","91","10","360339502002"
"G36003309502003","86","10","360339502003"
"G36003309502004","89","10","360339502004"
"G36003309503011","80","9","360339503011"
"G36003309503012","74","9","360339503012"
"G36003309503013","83","10","360339503013"
"G36003309505011","95","10","360339505011"
"G36003309505012","78","9","360339505012"
"G36003309505013","87","10","360339505013"
"G36003309505021","72","9","360339505021"
"G36003309505022","GQ","GQ","360339505022"
"G36003309506011","79","9","360339506011"
"G36003309506012","80","9","360339506012"
"G36003309507011","95","10","360339507011"
"G36003309507012","45","7","360339507012"
"G36003309508001","GQ","GQ","360339508001"
"G36003309508002","55","8","360339508002"
"G36003309509001","50","8","360339509001"
"G36003309509002","66","9","360339509002"
"G36003309509003","58","8","360339509003"
"G36003309509004","49","8","360339509004"
"G36003309510001","74","9","360339510001"
"G36003309510002","71","9","360339510002"
"G36003309510003","66","9","360339510003"
"G36003309511001","77","9","360339511001"
"G36003309511002","84","10","360339511002"
"G36003309511003","88","10","360339511003"
"G36003309512001","85","10","360339512001"
"G36003309512002","35","7","360339512002"
"G36003309513001","82","10","360339513001"
"G36003309514001","61","8","360339514001"
"G36003309514002","77","9","360339514002"
"G36003309514003","83","10","360339514003"
"G36003309514004","83","10","360339514004"
"G36003309514005","90","10","360339514005"
"G36003309520001","79","9","360339520001"
"G36003309520002","78","9","360339520002"
"G36003309520003","79","9","360339520003"
"G36003309520004","85","10","360339520004"
"G36003509701001","55","8","360359701001"
"G36003509701002","74","9","360359701002"
"G36003509701003","66","9","360359701003"
"G36003509702001","63","8","360359702001"
"G36003509702002","PH","PH","360359702002"
"G36003509702003","69","9","360359702003"
"G36003509702004","67","9","360359702004"
"G36003509703001","68","9","360359703001"
"G36003509703002","40","7","360359703002"
"G36003509703003","65","8","360359703003"
"G36003509704001","79","9","360359704001"
"G36003509704002","66","9","360359704002"
"G36003509705001","82","10","360359705001"
"G36003509705002","74","9","360359705002"
"G36003509705003","81","9","360359705003"
"G36003509705004","78","9","360359705004"
"G36003509705005","82","10","360359705005"
"G36003509706011","GQ","GQ","360359706011"
"G36003509706012","90","10","360359706012"
"G36003509706013","68","9","360359706013"
"G36003509706014","36","7","360359706014"
"G36003509706021","PH","PH","360359706021"
"G36003509706022","65","8","360359706022"
"G36003509706023","65","8","360359706023"
"G36003509707001","98","10","360359707001"
"G36003509707002","91","10","360359707002"
"G36003509707003","99","10","360359707003"
"G36003509707004","92","10","360359707004"
"G36003509708001","85","10","360359708001"
"G36003509708002","92","10","360359708002"
"G36003509708003","83","10","360359708003"
"G36003509708004","100","10","360359708004"
"G36003509709001","94","10","360359709001"
"G36003509709002","65","8","360359709002"
"G36003509709003","95","10","360359709003"
"G36003509709004","88","10","360359709004"
"G36003509710001","93","10","360359710001"
"G36003509710002","78","9","360359710002"
"G36003509710003","77","9","360359710003"
"G36003509711001","95","10","360359711001"
"G36003509711002","90","10","360359711002"
"G36003509711003","94","10","360359711003"
"G36003509712001","79","9","360359712001"
"G36003509712002","79","9","360359712002"
"G36003509712003","89","10","360359712003"
"G36003509712004","82","10","360359712004"
"G36003509713001","90","10","360359713001"
"G36003509713002","73","9","360359713002"
"G36003509713003","75","9","360359713003"
"G36003509713004","71","9","360359713004"
"G36003509713005","75","9","360359713005"
"G36003509714001","48","7","360359714001"
