"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G17016100228002","91","10","171610228002"
"G17016100228003","89","9","171610228003"
"G17016100228004","GQ","GQ","171610228004"
"G17016100229001","83","9","171610229001"
"G17016100229002","80","8","171610229002"
"G17016100229003","72","7","171610229003"
"G17016100230001","67","7","171610230001"
"G17016100230002","50","5","171610230002"
"G17016100231001","74","8","171610231001"
"G17016100231002","43","4","171610231002"
"G17016100232001","65","7","171610232001"
"G17016100232002","82","8","171610232002"
"G17016100232003","79","8","171610232003"
"G17016100232004","80","8","171610232004"
"G17016100233001","87","9","171610233001"
"G17016100233002","67","7","171610233002"
"G17016100233003","87","9","171610233003"
"G17016100233004","89","9","171610233004"
"G17016100235001","71","7","171610235001"
"G17016100235002","93","10","171610235002"
"G17016100236001","98","10","171610236001"
"G17016100236002","99","10","171610236002"
"G17016100236003","97","10","171610236003"
"G17016100237001","97","10","171610237001"
"G17016100237002","90","9","171610237002"
"G17016100240001","72","7","171610240001"
"G17016100240002","52","5","171610240002"
"G17016100240003","47","4","171610240003"
"G17016100241011","38","3","171610241011"
"G17016100241012","42","4","171610241012"
"G17016100241021","72","7","171610241021"
"G17016100241022","47","4","171610241022"
"G17016100241023","77","8","171610241023"
"G17016100241024","45","4","171610241024"
"G17016100241031","58","6","171610241031"
"G17016100241032","47","4","171610241032"
"G17016100241033","69","7","171610241033"
"G17016100241034","51","5","171610241034"
"G17016100242001","80","8","171610242001"
"G17016100242002","70","7","171610242002"
"G17016100242003","71","7","171610242003"
"G17016100243001","91","10","171610243001"
"G17016100243002","84","9","171610243002"
"G17016100243003","90","9","171610243003"
"G17016100244001","96","10","171610244001"
"G17016100244002","97","10","171610244002"
"G17016100245001","82","8","171610245001"
"G17016100245002","94","10","171610245002"
"G17016305004001","85","9","171635004001"
"G17016305004002","82","8","171635004002"
"G17016305005001","91","10","171635005001"
"G17016305005002","96","10","171635005002"
"G17016305005003","95","10","171635005003"
"G17016305009001","100","10","171635009001"
"G17016305009002","99","10","171635009002"
"G17016305009003","98","10","171635009003"
"G17016305009004","100","10","171635009004"
"G17016305011001","96","10","171635011001"
"G17016305012001","99","10","171635012001"
"G17016305012002","98","10","171635012002"
"G17016305012003","97","10","171635012003"
"G17016305013001","95","10","171635013001"
"G17016305013002","96","10","171635013002"
"G17016305013003","99","10","171635013003"
"G17016305014001","95","10","171635014001"
"G17016305014002","95","10","171635014002"
"G17016305015011","84","9","171635015011"
"G17016305015021","67","7","171635015021"
"G17016305015022","84","9","171635015022"
"G17016305016021","94","10","171635016021"
"G17016305016022","86","9","171635016022"
"G17016305016023","89","9","171635016023"
"G17016305016024","91","10","171635016024"
"G17016305016025","52","5","171635016025"
"G17016305016041","83","9","171635016041"
"G17016305016042","94","10","171635016042"
"G17016305016043","92","10","171635016043"
"G17016305016051","67","7","171635016051"
"G17016305016052","72","7","171635016052"
"G17016305016061","93","10","171635016061"
"G17016305016062","90","9","171635016062"
"G17016305016063","91","10","171635016063"
"G17016305016064","93","10","171635016064"
"G17016305016071","83","9","171635016071"
"G17016305016072","77","8","171635016072"
"G17016305017001","87","9","171635017001"
"G17016305017002","GQ","GQ","171635017002"
"G17016305017003","87","9","171635017003"
"G17016305017004","84","9","171635017004"
"G17016305018011","88","9","171635018011"
"G17016305018012","81","8","171635018012"
"G17016305018013","83","9","171635018013"
"G17016305018021","91","10","171635018021"
"G17016305018022","87","9","171635018022"
"G17016305018023","95","10","171635018023"
"G17016305019001","84","9","171635019001"
"G17016305019002","60","6","171635019002"
"G17016305019003","94","10","171635019003"
"G17016305019004","72","7","171635019004"
"G17016305021001","95","10","171635021001"
"G17016305021002","93","10","171635021002"
"G17016305021003","96","10","171635021003"
"G17016305022001","100","10","171635022001"
"G17016305022002","100","10","171635022002"
"G17016305023001","98","10","171635023001"
"G17016305023002","100","10","171635023002"
"G17016305023003","94","10","171635023003"
"G17016305023004","94","10","171635023004"
"G17016305023005","97","10","171635023005"
"G17016305023006","100","10","171635023006"
"G17016305024011","99","10","171635024011"
"G17016305024041","99","10","171635024041"
"G17016305024042","88","9","171635024042"
"G17016305024043","GQ","GQ","171635024043"
"G17016305025001","98","10","171635025001"
"G17016305026021","97","10","171635026021"
"G17016305026022","99","10","171635026022"
"G17016305026023","99","10","171635026023"
"G17016305026024","96","10","171635026024"
"G17016305026031","91","10","171635026031"
"G17016305026032","99","10","171635026032"
"G17016305026033","100","10","171635026033"
"G17016305026034","100","10","171635026034"
"G17016305027001","99","10","171635027001"
"G17016305028001","100","10","171635028001"
"G17016305028002","100","10","171635028002"
"G17016305029001","99","10","171635029001"
"G17016305029002","99","10","171635029002"
"G17016305031011","92","10","171635031011"
"G17016305031012","51","5","171635031012"
"G17016305031021","97","10","171635031021"
"G17016305031022","91","10","171635031022"
"G17016305031023","88","9","171635031023"
"G17016305031024","87","9","171635031024"
"G17016305032021","61","6","171635032021"
"G17016305032022","69","7","171635032022"
"G17016305032023","78","8","171635032023"
"G17016305032024","45","4","171635032024"
"G17016305032031","48","5","171635032031"
"G17016305032032","39","4","171635032032"
"G17016305032033","35","3","171635032033"
"G17016305032034","61","6","171635032034"
"G17016305032111","77","8","171635032111"
"G17016305032112","75","8","171635032112"
"G17016305032113","60","6","171635032113"
"G17016305033011","85","9","171635033011"
"G17016305033012","94","10","171635033012"
"G17016305033013","79","8","171635033013"
"G17016305033041","61","6","171635033041"
"G17016305033042","64","6","171635033042"
"G17016305033043","56","6","171635033043"
"G17016305033044","95","10","171635033044"
"G17016305033221","57","6","171635033221"
"G17016305033222","61","6","171635033222"
"G17016305033223","53","5","171635033223"
"G17016305033224","52","5","171635033224"
"G17016305033225","92","10","171635033225"
"G17016305033231","23","2","171635033231"
"G17016305033232","42","4","171635033232"
"G17016305033233","27","2","171635033233"
"G17016305033241","31","3","171635033241"
"G17016305033242","70","7","171635033242"
"G17016305033243","59","6","171635033243"
"G17016305033244","69","7","171635033244"
"G17016305033321","91","10","171635033321"
"G17016305033322","69","7","171635033322"
"G17016305033323","80","8","171635033323"
"G17016305033341","99","10","171635033341"
"G17016305033342","57","6","171635033342"
"G17016305033343","59","6","171635033343"
"G17016305033344","49","5","171635033344"
"G17016305033345","62","6","171635033345"
"G17016305034041","34","3","171635034041"
"G17016305034042","30","3","171635034042"
"G17016305034043","17","1","171635034043"
"G17016305034111","87","9","171635034111"
"G17016305034112","76","8","171635034112"
"G17016305034121","68","7","171635034121"
"G17016305034122","78","8","171635034122"
"G17016305034123","62","6","171635034123"
"G17016305034124","56","6","171635034124"
"G17016305034131","83","9","171635034131"
"G17016305034132","75","8","171635034132"
"G17016305034133","60","6","171635034133"
"G17016305034134","57","6","171635034134"
"G17016305034141","52","5","171635034141"
"G17016305034142","59","6","171635034142"
"G17016305034143","54","5","171635034143"
"G17016305034151","58","6","171635034151"
"G17016305034152","75","8","171635034152"
"G17016305034161","83","9","171635034161"
"G17016305034162","74","8","171635034162"
"G17016305034163","58","6","171635034163"
"G17016305038001","51","5","171635038001"
"G17016305039031","28","2","171635039031"
"G17016305039032","29","2","171635039032"
"G17016305039051","51","5","171635039051"
"G17016305039052","51","5","171635039052"
"G17016305039061","41","4","171635039061"
"G17016305039062","53","5","171635039062"
"G17016305039063","57","6","171635039063"
"G17016305039071","41","4","171635039071"
"G17016305039072","52","5","171635039072"
"G17016305039081","49","5","171635039081"
"G17016305039082","46","4","171635039082"
"G17016305039083","56","6","171635039083"
"G17016305040011","71","7","171635040011"
"G17016305040012","73","7","171635040012"
"G17016305040013","32","3","171635040013"
"G17016305040014","38","3","171635040014"
"G17016305040021","55","5","171635040021"
"G17016305040022","63","6","171635040022"
"G17016305040023","79","8","171635040023"
"G17016305040024","89","9","171635040024"
"G17016305040025","85","9","171635040025"
"G17016305040026","72","7","171635040026"
"G17016305043511","34","3","171635043511"
"G17016305043512","50","5","171635043512"
"G17016305043521","48","5","171635043521"
"G17016305043522","66","7","171635043522"
"G17016305043523","60","6","171635043523"
"G17016305043531","26","2","171635043531"
"G17016305043532","29","2","171635043532"
"G17016305043541","68","7","171635043541"
"G17016305043542","53","5","171635043542"
"G17016305043543","66","7","171635043543"
"G17016305043551","26","2","171635043551"
"G17016305043552","30","3","171635043552"
"G17016305043553","47","4","171635043553"
"G17016305043561","42","4","171635043561"
"G17016305043562","62","6","171635043562"
"G17016305043563","76","8","171635043563"
"G17016305043571","42","4","171635043571"
"G17016305043572","73","7","171635043572"
"G17016305043573","77","8","171635043573"
"G17016305043581","72","7","171635043581"
"G17016305043582","59","6","171635043582"
"G17016305043591","53","5","171635043591"
"G17016305043592","60","6","171635043592"
"G17016305043593","GQ","GQ","171635043593"
"G17016305045011","82","8","171635045011"
"G17016305045012","87","9","171635045012"
"G17016305045021","96","10","171635045021"
"G17016305045022","100","10","171635045022"
"G17016305046001","99","10","171635046001"
"G17016305046002","99","10","171635046002"
"G17016509551001","74","8","171659551001"
"G17016509551002","83","9","171659551002"
"G17016509551003","100","10","171659551003"
"G17016509555001","95","10","171659555001"
"G17016509555002","100","10","171659555002"
"G17016509555003","98","10","171659555003"
"G17016509556001","64","6","171659556001"
"G17016509556002","71","7","171659556002"
"G17016509556003","66","7","171659556003"
"G17016509556004","PH","PH","171659556004"
"G17016509557001","90","9","171659557001"
"G17016509557002","85","9","171659557002"
"G17016509557003","78","8","171659557003"
"G17016509558001","94","10","171659558001"
"G17016509558002","77","8","171659558002"
"G17016509558003","91","10","171659558003"
"G17016509558004","96","10","171659558004"
"G17016509559001","97","10","171659559001"
"G17016509559002","88","9","171659559002"
"G17016509559003","97","10","171659559003"
"G17016509560001","94","10","171659560001"
"G17016509560002","69","7","171659560002"
"G17016509560003","95","10","171659560003"
"G17016509561001","77","8","171659561001"
"G17016509561002","87","9","171659561002"
"G17016509561003","95","10","171659561003"
"G17016509562001","48","5","171659562001"
"G17016509562002","78","8","171659562002"
"G17016509562003","71","7","171659562003"
"G17016509562004","79","8","171659562004"
"G17016700001001","86","9","171670001001"
"G17016700001002","93","10","171670001002"
"G17016700001003","95","10","171670001003"
"G17016700001004","69","7","171670001004"
"G17016700002011","57","6","171670002011"
"G17016700002012","80","8","171670002012"
"G17016700002013","78","8","171670002013"
"G17016700002021","100","10","171670002021"
"G17016700002022","94","10","171670002022"
"G17016700002023","77","8","171670002023"
"G17016700002024","87","9","171670002024"
"G17016700003001","92","10","171670003001"
"G17016700003002","93","10","171670003002"
"G17016700003003","92","10","171670003003"
"G17016700004001","94","10","171670004001"
"G17016700004002","80","8","171670004002"
